,지하철명,4시~5시,5시~6시,6시~7시,7시~8시,8시~9시,9시~10시,10시~11시,11시~12시,12시~13시,13시~14시,14시~15시,15시~16시,16시~17시,17시~18시,18시~19시,19시~20시,20시~21시,21시~22시,22시~23시,23시~24시,24시~1시,1시~2시,2시~3시,3시~4시,X좌표,Y좌표,주소
232,문정,4.0,5070.0,18914.0,73168.0,205960.0,102440.0,43243.0,36437.0,36631.0,42513.0,43812.0,47316.0,54286.0,107385.0,165370.0,67283.0,42447.0,37187.0,26746.0,11907.0,2850.0,1.0,0.0,0.0,127.1225,37.485855,"문정, 송파대로, 문정1동, 송파구, 서울, 05854, 대한민국"
233,장지,25.0,8697.0,29598.0,74867.0,109827.0,65716.0,41307.0,37675.0,42924.0,41375.0,43126.0,49342.0,62347.0,79286.0,101757.0,62169.0,43813.0,34599.0,27137.0,12986.0,3115.0,0.0,0.0,0.0,127.126191,37.478703,"장지역 1번출구, 송파대로, 장지동, 송파구, 서울, 05838, 대한민국"
234,복정,9.0,6517.0,19219.0,39866.0,55658.0,35855.0,22884.0,17736.0,22346.0,20653.0,19433.0,23464.0,31742.0,42878.0,55641.0,35128.0,22459.0,18825.0,16351.0,6721.0,1527.0,0.0,0.0,0.0,127.126732,37.471052,"복정, 송파대로, 위례동, 송파구, 서울, 05845, 대한민국"
235,산성,47.0,4967.0,12029.0,25478.0,35551.0,20147.0,14821.0,12531.0,13256.0,13708.0,13817.0,15535.0,20058.0,23119.0,28692.0,20948.0,13108.0,11767.0,10264.0,5206.0,1859.0,0.0,0.0,0.0,127.149908,37.457122,"산성, 헌릉로, 수정구, 성남시, 경기도, 13115, 대한민국"
236,남한산성입구,34.0,12864.0,27098.0,63991.0,101749.0,62979.0,37629.0,31304.0,36723.0,35999.0,32464.0,38690.0,49981.0,58894.0,72062.0,48576.0,31185.0,27833.0,23452.0,11952.0,4285.0,0.0,0.0,0.0,127.159816,37.451535,"남한산성입구, 산성대로, 수정구, 성남시, 경기도, 13136, 대한민국"
237,단대오거리,9.0,9802.0,21895.0,48660.0,70785.0,36809.0,25002.0,23235.0,26592.0,26720.0,25667.0,30483.0,39997.0,46864.0,63118.0,40666.0,24589.0,21859.0,19105.0,10403.0,3190.0,2.0,0.0,0.0,127.156866,37.44521,"단대오거리역 6번출구, 희망로, 수정구, 성남시, 경기도, 13179, 대한민국"
238,신흥,5.0,4023.0,8340.0,20234.0,27663.0,15560.0,12108.0,11871.0,13721.0,15559.0,14745.0,17174.0,19962.0,22605.0,27687.0,20530.0,12955.0,10797.0,8730.0,4782.0,1310.0,132.0,0.0,0.0,127.147564,37.440918,"신흥, 산성대로, 중원구, 성남시, 경기도, 13354, 대한민국"
239,수진,9.0,4891.0,9756.0,20876.0,35588.0,18809.0,14075.0,13115.0,14855.0,15733.0,14021.0,17082.0,20701.0,21515.0,24853.0,17334.0,11276.0,10350.0,8671.0,5017.0,1299.0,189.0,0.0,0.0,127.140722,37.437428,"수진, 산성대로, 중원구, 성남시, 경기도, 13356, 대한민국"
240,모란,360.0,21604.0,39763.0,93585.0,131219.0,93304.0,71450.0,74552.0,81937.0,83816.0,82421.0,92677.0,103472.0,111515.0,132455.0,85652.0,59849.0,54170.0,45567.0,25680.0,3699.0,356.0,0.0,0.0,127.129837,37.433824,"모란, 모란고가교, 중원구, 성남시, 경기도, 13355, 대한민국"
241,남위례,3.0,1876.0,8461.0,25169.0,43932.0,23410.0,14236.0,13114.0,14910.0,16252.0,15478.0,17478.0,22431.0,30608.0,40356.0,24334.0,14740.0,14473.0,11605.0,6539.0,2192.0,0.0,0.0,0.0,127.13977,37.4624,"남위례, 간이골지하차도, 수정구, 성남시, 경기도, 13646, 대한민국"
242,개화,7.0,1871.0,10134.0,19382.0,14829.0,6797.0,4626.0,4445.0,4308.0,4297.0,4545.0,5312.0,6782.0,9184.0,12650.0,8136.0,4748.0,3469.0,2118.0,1229.0,627.0,50.0,0.0,0.0,126.798153,37.578608,"개화, 개화동로8길, 방화2동, 강서구, 서울, 07602, 대한민국"
243,공항시장,10.0,3658.0,5922.0,12648.0,16013.0,10008.0,7697.0,7655.0,8516.0,8537.0,7940.0,9318.0,11013.0,12936.0,15421.0,13174.0,8723.0,7568.0,6355.0,4293.0,1588.0,2.0,0.0,0.0,126.810678,37.563726,"공항동국민은행, 방화동로, 공항동, 강서구, 서울, 07622, 대한민국"
244,신방화,3.0,5443.0,14233.0,34931.0,41449.0,22359.0,16738.0,16326.0,19054.0,17984.0,16589.0,20090.0,22952.0,25001.0,36610.0,27379.0,17047.0,14351.0,12317.0,7262.0,2293.0,0.0,0.0,0.0,126.816601,37.567532,"신방화, , 방화1동, 강서구, 서울, 07598, 대한민국"
245,마곡나루,13.0,8848.0,35697.0,95224.0,177582.0,79696.0,42186.0,37044.0,40608.0,43086.0,42957.0,47876.0,65702.0,133353.0,155999.0,84402.0,54747.0,49755.0,40844.0,22181.0,7611.0,137.0,0.0,0.0,126.827378,37.565543,"방화1동, 강서구, 서울, 07798, 대한민국"
246,양천향교,12.0,5637.0,17127.0,43632.0,75662.0,34265.0,21656.0,20502.0,23087.0,22828.0,22599.0,23849.0,28030.0,41634.0,61978.0,38423.0,24212.0,20626.0,18526.0,11331.0,3683.0,4.0,0.0,0.0,126.841333,37.568381,"가양사거리, 양천로, 가양1동, 강서구, 서울, 07573, 대한민국"
247,가양,97.0,17675.0,35882.0,106626.0,137631.0,77848.0,52597.0,50097.0,54122.0,55494.0,53177.0,58204.0,70905.0,89819.0,125039.0,86846.0,52028.0,48592.0,38868.0,21258.0,6815.0,178.0,0.0,0.0,126.854456,37.561391,"가양역 9번출구, 양천로, 가양동, 강서구, 서울, 07574, 대한민국"
248,증미,0.0,3285.0,12403.0,32397.0,61006.0,25484.0,14272.0,13258.0,13596.0,13856.0,13406.0,15383.0,18228.0,28444.0,49268.0,23662.0,13209.0,11533.0,9477.0,6134.0,1589.0,0.0,0.0,0.0,126.861939,37.557402,"E-Mart, 양천로, 가양동, 강서구, 서울, 07565, 대한민국"
249,등촌,11.0,6413.0,19043.0,53477.0,79835.0,38338.0,27448.0,26631.0,28932.0,29373.0,28208.0,31917.0,36440.0,43814.0,64743.0,47605.0,27980.0,22320.0,19704.0,12017.0,3354.0,0.0,0.0,0.0,126.865689,37.550632,"538, 공항대로, 목3동, 양천구, 서울, 07664, 대한민국"
250,염창,10.0,13009.0,34279.0,91991.0,115310.0,62460.0,40187.0,36049.0,39671.0,38632.0,37166.0,41914.0,49770.0,68173.0,101814.0,80408.0,51320.0,43191.0,37841.0,22588.0,6132.0,777.0,0.0,0.0,126.874916,37.546936,"어바니엘주상복합, 630, 공항대로, 목2동, 양천구, 서울, 07972, 대한민국"
251,신목동,5.0,2537.0,8714.0,25710.0,28116.0,13825.0,9949.0,9391.0,9121.0,10073.0,9219.0,9583.0,13846.0,16769.0,20935.0,14956.0,8952.0,8949.0,7646.0,3860.0,1606.0,109.0,0.0,0.0,126.88308,37.544277,"신목동역 자전거주차장, 안양천로, 목2동, 양천구, 서울, 07969, 대한민국"
252,선유도,1.0,3277.0,10747.0,37423.0,72062.0,32806.0,15950.0,16738.0,17241.0,17418.0,17729.0,18461.0,23231.0,39176.0,61405.0,29287.0,17145.0,14848.0,11589.0,6123.0,1986.0,2.0,0.0,0.0,126.893525,37.53802,"선유도역 8번출구, 양평로, 양평동, 영등포구, 서울, 07205, 대한민국"
253,국회의사당,1.0,2615.0,11273.0,48871.0,160519.0,89025.0,36555.0,33422.0,35662.0,43154.0,40310.0,38900.0,50875.0,98916.0,125219.0,46388.0,29342.0,26362.0,17292.0,6943.0,1661.0,0.0,0.0,0.0,126.917874,37.528105,"국회의사당역 4번출구, 의사당대로, 여의동, 영등포구, 서울, 07237, 대한민국"
254,샛강,10.0,2947.0,9935.0,32330.0,74935.0,32538.0,19110.0,18885.0,17922.0,19925.0,20750.0,22175.0,26551.0,46146.0,70346.0,27847.0,19729.0,18454.0,13798.0,6960.0,2622.0,41.0,0.0,0.0,126.929399,37.5170969,"여의동로, 여의동, 영등포구, 서울, 07343, 대한민국"
255,노량진,888.0,26681.0,52113.0,132540.0,208371.0,121310.0,80955.0,79915.0,94401.0,102869.0,90670.0,99424.0,119524.0,159995.0,222641.0,132114.0,102489.0,109234.0,101035.0,46903.0,8606.0,22.0,0.0,0.0,126.941005,37.513534,"노량진역, 노량진로, 노량진1동, 동작구, 서울, 06922, 대한민국"
256,노들,10.0,4299.0,7561.0,19678.0,27862.0,17226.0,12675.0,10341.0,11729.0,12277.0,11472.0,13210.0,14748.0,17669.0,23899.0,15637.0,10050.0,9679.0,7837.0,4399.0,1330.0,0.0,0.0,0.0,126.953222,37.512887,"노량진로, 노량진1동, 동작구, 서울, 06969, 대한민국"
257,흑석,26.0,4657.0,12920.0,29548.0,53374.0,33326.0,31363.0,27788.0,35360.0,31332.0,30380.0,33583.0,43829.0,49685.0,54903.0,30889.0,24379.0,21886.0,19294.0,10727.0,3302.0,15.0,0.0,0.0,126.963708,37.50877,"현충로, 흑석동, 동작구, 서울, 06981, 대한민국"
258,구반포,1.0,444.0,3164.0,4488.0,7077.0,5149.0,3247.0,3083.0,4080.0,4563.0,4196.0,4682.0,5909.0,6823.0,7622.0,3622.0,2327.0,2047.0,1675.0,708.0,222.0,1.0,0.0,0.0,126.987332,37.501364,"엘루체컨벤션웨딩, 신반포로, 반포동, 서초구, 서울, 06504, 대한민국"
259,신반포,0.0,1484.0,15066.0,14711.0,18649.0,11951.0,9945.0,8585.0,9572.0,11117.0,10500.0,14083.0,20927.0,21050.0,19192.0,12044.0,7540.0,7195.0,5655.0,2675.0,583.0,1.0,0.0,0.0,126.995925,37.503415,"신반포역.세화여중고, 신반포로, 반포2동, 서초구, 서울, 06504, 대한민국"
260,사평,0.0,1067.0,4540.0,16494.0,23077.0,12918.0,9441.0,9522.0,10520.0,11340.0,10956.0,11801.0,15777.0,17484.0,20016.0,14119.0,8383.0,7687.0,7008.0,3235.0,928.0,0.0,0.0,0.0,127.015259,37.504206,"사평, 사평대로, 반포동, 서초구, 서울, 06598, 대한민국"
261,신논현,38.0,5376.0,26759.0,71880.0,135258.0,128474.0,79495.0,71623.0,75041.0,83822.0,83916.0,89134.0,108665.0,147653.0,205367.0,129584.0,86903.0,86636.0,74899.0,39880.0,8243.0,566.0,0.0,0.0,127.02506,37.504598,"808타워, 봉은사로, 역삼동, 강남구, 서울, 06120, 대한민국"
262,언주,0.0,2455.0,12453.0,29281.0,77474.0,59499.0,33657.0,23870.0,24538.0,27444.0,26961.0,29198.0,35699.0,56604.0,76190.0,38973.0,23376.0,19383.0,14435.0,6665.0,1985.0,49.0,0.0,0.0,127.033868,37.507287,"언주, 봉은사로, 역삼1동, 강남구, 서울, 06143, 대한민국"
263,선정릉,5.0,4429.0,18780.0,45502.0,137767.0,110220.0,51942.0,40705.0,40142.0,42982.0,42991.0,43375.0,53222.0,83909.0,130785.0,71461.0,38282.0,33889.0,26357.0,11330.0,2550.0,5.0,0.0,0.0,127.043999,37.510297,"선정릉, 봉은사로, 삼성동힐스테이트2차아파트, 삼성2동, 강남구, 서울, 06097, 대한민국"
264,삼성중앙,1.0,1428.0,6967.0,21692.0,54272.0,41486.0,19660.0,14788.0,15349.0,17015.0,17016.0,18142.0,22537.0,36931.0,58912.0,28058.0,16338.0,14810.0,10505.0,5157.0,1479.0,0.0,0.0,0.0,127.053282,37.513011,"삼성중앙역 6번출구, 삼성로, 삼성2동, 강남구, 서울, 06155, 대한민국"
265,봉은사,1.0,3039.0,18958.0,46471.0,123890.0,92851.0,54662.0,50090.0,53778.0,57215.0,59505.0,61548.0,72924.0,104075.0,133150.0,65980.0,45433.0,39849.0,27052.0,8423.0,1711.0,0.0,0.0,0.0,127.060245,37.514219,"봉은사, 봉은사로, 삼성동, 강남구, 서울, 06087, 대한민국"
266,삼전,1.0,5243.0,9361.0,25608.0,46260.0,29428.0,18157.0,15355.0,16448.0,16825.0,16141.0,17426.0,20363.0,28560.0,41633.0,28607.0,18491.0,17519.0,14627.0,7874.0,2702.0,420.0,0.0,0.0,127.088025,37.504738,"파크인수아파트, 187, 백제고분로, 잠실본동, 송파구, 서울, 05567, 대한민국"
267,석촌고분,3.0,3188.0,7942.0,22537.0,45886.0,29246.0,16705.0,14610.0,15978.0,16204.0,15176.0,17453.0,20324.0,25985.0,40723.0,25395.0,17221.0,15571.0,12650.0,6945.0,2227.0,0.0,0.0,0.0,127.097033,37.502558,"석촌고분역 2번출구, 삼학사로, 삼전동, 송파구, 서울, 05603, 대한민국"
268,송파나루,5.0,2331.0,6251.0,16289.0,30864.0,21114.0,12528.0,13065.0,14138.0,15433.0,14152.0,15254.0,19303.0,25124.0,35746.0,24104.0,13968.0,13395.0,10816.0,5750.0,2026.0,0.0,0.0,0.0,127.112216,37.510372,"송파나루역 2번출구, 백제고분로, 방이2동, 송파구, 서울, 05627, 대한민국"
269,한성백제,0.0,1287.0,4175.0,9272.0,16610.0,10180.0,7111.0,6816.0,7460.0,7828.0,8160.0,8543.0,9810.0,11657.0,16245.0,9493.0,6445.0,5602.0,4535.0,2364.0,874.0,0.0,0.0,0.0,127.116503,37.516404,"한성백제역 2번출구, 위례성대로, 오륜동, 송파구, 서울, 05627, 대한민국"
270,둔촌오륜,0.0,685.0,2955.0,6800.0,6947.0,3740.0,2558.0,2328.0,2198.0,2338.0,2237.0,3735.0,5760.0,4817.0,5143.0,3636.0,2095.0,2194.0,2183.0,910.0,306.0,31.0,0.0,0.0,127.137989,37.519683,"둔촌오륜, 강동대로, 둔촌1동, 강동구, 서울, 05408, 대한민국"
271,중앙보훈병원,0.0,4194.0,23078.0,58528.0,71230.0,44451.0,34232.0,27174.0,27620.0,26989.0,27989.0,30567.0,30987.0,39545.0,49000.0,34451.0,19522.0,18760.0,16461.0,8593.0,1921.0,217.0,0.0,0.0,127.148739,37.529191,"중앙보훈병원역 3번출구, 동남로, 둔촌2동, 강동구, 서울, 05345, 대한민국"
272,판교,13.0,862.0,9309.0,21373.0,36886.0,25879.0,14450.0,11538.0,10382.0,10485.0,11511.0,13617.0,16210.0,25351.0,33687.0,23366.0,17541.0,12213.0,7497.0,2793.0,203.0,0.0,0.0,0.0,127.112217,37.394761,"판교 테크원타워, 광장지하차도, 분당구, 성남시, 경기도, 13529, 대한민국"
273,이매,61.0,4106.0,12641.0,31674.0,41237.0,24450.0,18596.0,17520.0,19472.0,19338.0,18726.0,20992.0,28805.0,31788.0,35411.0,24254.0,16143.0,15219.0,12432.0,5802.0,981.0,0.0,0.0,0.0,127.128248,37.395371,"이매, 성남대로, 분당구, 성남시, 경기도, 13567, 대한민국"
274,삼동,0.0,1500.0,6175.0,16369.0,16027.0,9196.0,5655.0,4541.0,4489.0,4756.0,5092.0,5893.0,6880.0,11030.0,12990.0,10358.0,6494.0,4852.0,4112.0,1529.0,52.0,0.0,0.0,0.0,127.20336,37.409522,"GS25, 순암로, 광남1동, 광주시, 경기도, 12768, 대한민국"
275,경기광주,0.0,3137.0,17834.0,49615.0,55589.0,28804.0,19034.0,17405.0,16935.0,17638.0,16810.0,18717.0,28459.0,31872.0,49758.0,31767.0,24284.0,16151.0,10843.0,8162.0,41.0,0.0,0.0,0.0,127.25263,37.399907,"경기광주 역세권 공영주차장, 지하15, 역동로, 역동, 광주시, 경기도, 12777, 대한민국"
276,초월,0.0,1570.0,7822.0,20683.0,23029.0,11542.0,7413.0,6815.0,6770.0,7074.0,6565.0,7716.0,11107.0,14498.0,17402.0,15055.0,8949.0,7950.0,5065.0,4047.0,0.0,0.0,0.0,0.0,127.299,37.374419,"초월, 경충대로, 쌍동리, 초월읍, 광주시, 경기도, 12735, 대한민국"
277,곤지암,0.0,1000.0,5004.0,13934.0,15736.0,9194.0,7436.0,6984.0,7542.0,7495.0,7364.0,8518.0,11024.0,15629.0,15336.0,9853.0,5619.0,4629.0,2823.0,2094.0,1.0,0.0,0.0,0.0,127.34674,37.351315,"대석동길, 곤지암리, 곤지암읍, 광주시, 경기도, 12801, 대한민국"
278,신둔도예촌,0.0,787.0,3246.0,9396.0,9368.0,6040.0,4101.0,3632.0,4259.0,3915.0,4204.0,4377.0,6863.0,8449.0,8623.0,5534.0,4863.0,3336.0,2687.0,1688.0,0.0,0.0,0.0,0.0,127.40476,37.317185,"원적로, 이천시, 경기도, 17303, 대한민국"
279,이천,10.0,937.0,4510.0,14305.0,16299.0,9816.0,8261.0,8744.0,8611.0,8556.0,8742.0,9355.0,12029.0,14341.0,16302.0,11354.0,8017.0,6410.0,5092.0,2158.0,474.0,0.0,0.0,0.0,127.44226,37.265579,"이천시, 경기도, 17391, 대한민국"
280,부발,2.0,923.0,4558.0,14011.0,13376.0,6355.0,5202.0,6205.0,6230.0,5874.0,6601.0,6778.0,9558.0,13659.0,11260.0,11018.0,5932.0,4926.0,4115.0,2363.0,1238.0,0.0,0.0,0.0,127.490277,37.260192,"부발, 신아로, 이천시, 경기도, 17327, 대한민국"
281,세종대왕릉,0.0,199.0,767.0,1853.0,1875.0,1290.0,1362.0,1309.0,1239.0,1042.0,1286.0,1500.0,1577.0,1726.0,1884.0,1382.0,798.0,570.0,371.0,358.0,86.0,0.0,0.0,0.0,127.570938,37.295309,"세종대왕면, 여주시, 경기도, 12641, 대한민국"
282,여주,7.0,1501.0,4540.0,10854.0,12599.0,10744.0,8116.0,8380.0,8957.0,9087.0,9088.0,11736.0,12198.0,14057.0,10336.0,11100.0,7761.0,5122.0,3192.0,3367.0,1118.0,0.0,0.0,0.0,127.628816,37.282308,"여주역 1번출구, 여주역, 교동, 여주시, 경기도, 12644, 대한민국"
283,남영,110.0,3621.0,11550.0,33113.0,73114.0,44385.0,26847.0,23556.0,24576.0,24362.0,24298.0,28726.0,36020.0,45569.0,68295.0,32883.0,24329.0,24414.0,19907.0,10120.0,889.0,6.0,0.0,0.0,126.9713,37.541021,"2, 한강대로77길, 남영동, 용산구, 서울, 04314, 대한민국"
284,용산,391.0,9380.0,43888.0,101851.0,193649.0,157463.0,113086.0,112367.0,111896.0,126933.0,118318.0,154224.0,172216.0,206096.0,250993.0,151588.0,132624.0,116447.0,70419.0,29362.0,2169.0,20.0,0.0,0.0,126.964561,37.529849,"55, 한강대로23길, 한강로동, 한강로3가, 서울, 04377, 대한민국"
285,대방,497.0,9303.0,21715.0,66508.0,99361.0,53772.0,34151.0,32894.0,35968.0,37200.0,35569.0,38373.0,44144.0,65790.0,90071.0,44987.0,31625.0,31651.0,24375.0,13510.0,2322.0,57.0,0.0,0.0,126.9257265,37.5133059,"2, 대방지하차도, 대방동, 동작구, 서울, 07354, 대한민국"
286,영등포,4481.0,24045.0,42416.0,101285.0,194901.0,136455.0,109972.0,118728.0,128241.0,138526.0,136848.0,154750.0,175561.0,211641.0,278080.0,163638.0,131919.0,106797.0,83638.0,36561.0,3932.0,25.0,0.0,0.0,126.907628,37.515504,"6, 영신로19길, 영등포본동, 영등포구, 서울, 07313, 대한민국"
287,구로,13043.0,30489.0,33560.0,71416.0,118639.0,71733.0,48352.0,43333.0,44503.0,47986.0,46979.0,53825.0,64891.0,95798.0,110996.0,58171.0,40036.0,37650.0,30038.0,17316.0,11247.0,75.0,0.0,0.0,126.881966,37.503039,"GS 네오텍, 경인로, 신도림동, 구로구, 서울, 08213, 대한민국"
288,금천구청,641.0,13509.0,24393.0,63791.0,77135.0,39959.0,28804.0,26623.0,28955.0,29445.0,27920.0,31861.0,37328.0,48811.0,73298.0,47666.0,27074.0,23800.0,18740.0,10600.0,971.0,2.0,0.0,0.0,126.89398,37.455626,"금천구청, 금천고가교, 시흥1동, 금천구, 서울, 경기도, 14324, 대한민국"
289,석수,498.0,10615.0,22673.0,52824.0,56616.0,33700.0,23617.0,19877.0,20443.0,20669.0,20702.0,24361.0,29277.0,40944.0,51088.0,36819.0,21890.0,20100.0,15905.0,8724.0,690.0,2.0,0.0,0.0,126.902295,37.435047,"2, 연현로, 만안구, 안양시, 경기도, 13906, 대한민국"
290,관악,215.0,9315.0,17526.0,43718.0,45127.0,27564.0,21740.0,17948.0,19294.0,18713.0,18629.0,20689.0,25385.0,31590.0,42361.0,30009.0,17508.0,17313.0,13404.0,8019.0,742.0,3.0,0.0,0.0,126.908706,37.419232,"1, 안양로560번길, 만안구, 안양시, 경기도, 13960, 대한민국"
291,안양,359.0,20627.0,46406.0,115041.0,133528.0,102523.0,68365.0,65083.0,74239.0,75354.0,68871.0,82156.0,102585.0,119227.0,137808.0,96791.0,61798.0,57528.0,45375.0,26205.0,2713.0,1.0,0.0,0.0,126.922874,37.401592,"232, 만안로, 만안구, 안양시, 경기도, 13992, 대한민국"
292,명학,130.0,9532.0,18587.0,53790.0,87449.0,28735.0,18232.0,22818.0,17731.0,18510.0,21523.0,18342.0,26124.0,43417.0,62292.0,32027.0,23489.0,16607.0,13340.0,7648.0,1012.0,1.0,0.0,0.0,126.935433,37.384653,"2, 만안로, 만안구, 안양시, 경기도, 13992, 대한민국"
293,금정,492.0,31417.0,58182.0,140699.0,191695.0,93610.0,60802.0,58018.0,61492.0,62298.0,59952.0,70506.0,88947.0,133932.0,179092.0,115738.0,72924.0,67670.0,55179.0,32127.0,9519.0,3.0,0.0,0.0,126.943429,37.372221,"금정, 공단로, 군포제일공단, 금정동, 군포시, 경기도, 대한민국"
294,군포,46.0,7538.0,18297.0,52174.0,65834.0,19539.0,12740.0,12334.0,13182.0,13393.0,12517.0,14220.0,18458.0,35237.0,53961.0,23948.0,17465.0,11508.0,9165.0,4593.0,658.0,0.0,0.0,0.0,126.948462,37.35356,"군포, 27, 군포역1길, 군포1동, 군포시, 경기도, 15855, 대한민국"
295,의왕,78.0,9350.0,23262.0,58076.0,62902.0,25417.0,19696.0,18434.0,20258.0,20222.0,20252.0,22448.0,31407.0,46545.0,53796.0,32373.0,21815.0,17773.0,13816.0,8311.0,1281.0,1.0,0.0,0.0,126.948217,37.320852,"66, 철도박물관로, 삼동, 부곡동, 의왕시, 경기도, 16081, 대한민국"
296,성균관대,202.0,10916.0,36360.0,82526.0,86058.0,49494.0,37825.0,33745.0,36573.0,40321.0,35153.0,40271.0,53312.0,70440.0,88951.0,68287.0,43156.0,38984.0,32307.0,19435.0,2662.0,15.0,0.0,0.0,126.97075,37.300349,"2, 율전고가교, 장안구, 수원시, 경기도, 16357, 대한민국"
297,화서,478.0,10741.0,29870.0,53410.0,49444.0,23383.0,18686.0,17302.0,17845.0,18797.0,17492.0,19777.0,27725.0,36902.0,48801.0,38197.0,21284.0,16829.0,15791.0,8684.0,1655.0,8.0,2.0,0.0,126.989627,37.283862,"화서, 덕영대로, 팔달구, 수원시, 경기도, 16432, 대한민국"
298,수원,2202.0,31860.0,83275.0,167157.0,200904.0,151147.0,129033.0,131940.0,149184.0,149597.0,146667.0,166125.0,206841.0,237941.0,275601.0,208308.0,156508.0,122513.0,101125.0,48073.0,7974.0,64.0,2.0,0.0,126.999422,37.265917,"9, 덕영대로, 팔달구, 수원시, 경기도, 16622, 대한민국"
299,독산,776.0,10814.0,31065.0,94192.0,158710.0,78889.0,35563.0,30494.0,33941.0,33264.0,31057.0,35799.0,48779.0,94438.0,124927.0,71796.0,41354.0,33828.0,26014.0,13781.0,1098.0,10.0,0.0,0.0,126.889249,37.466613,"2, 벚꽃로14길, 독산1동, 금천구, 서울, 08587, 대한민국"
300,세류,425.0,4849.0,10812.0,20774.0,15401.0,10296.0,7311.0,6920.0,7067.0,6954.0,7079.0,8258.0,10715.0,14464.0,18051.0,13551.0,8978.0,7968.0,5739.0,3037.0,824.0,9.0,1.0,0.0,127.013222,37.245025,"3, 정조로, 권선구, 수원시, 경기도, 16659, 대한민국"
301,병점,3954.0,12508.0,40679.0,80322.0,83641.0,54640.0,42292.0,40664.0,47256.0,41241.0,42980.0,50884.0,65457.0,80481.0,89337.0,66705.0,46205.0,37756.0,31629.0,18690.0,6349.0,87.0,0.0,0.0,127.032731,37.207503,"병점, 태안로, 화성시, 경기도, 18411, 대한민국"
302,세마,346.0,3018.0,8304.0,14969.0,20782.0,9077.0,6736.0,6326.0,6415.0,7340.0,6807.0,7590.0,11867.0,14169.0,17334.0,11513.0,7199.0,6412.0,5049.0,2725.0,284.0,0.0,0.0,0.0,127.04318,37.187533,"2, 독산성로, 오산시, 경기도, 18105, 대한민국"
303,오산대,240.0,4774.0,10490.0,17969.0,22864.0,12384.0,11088.0,9615.0,9986.0,11352.0,10942.0,12387.0,15999.0,18833.0,22138.0,14527.0,9071.0,8121.0,5630.0,3679.0,470.0,0.0,0.0,0.0,127.063197,37.168953,"1, 경기대로, 오산시, 경기도, 18114, 대한민국"
304,오산,659.0,11114.0,25656.0,53223.0,50285.0,34135.0,29065.0,27380.0,30080.0,30155.0,30056.0,34982.0,45181.0,55510.0,60270.0,42134.0,30777.0,23840.0,15350.0,9699.0,997.0,1.0,0.0,0.0,127.06672,37.145885,"오산역환승센터, 59, 역광장로, 오산시, 경기도, 18137, 대한민국"
305,진위,31.0,1490.0,4716.0,12365.0,12876.0,5077.0,3527.0,2851.0,3102.0,3163.0,3059.0,4770.0,6015.0,11283.0,13395.0,5352.0,3705.0,2715.0,1939.0,1099.0,90.0,1.0,0.0,0.0,127.062278,37.109447,"1, 경기대로, 평택시, 경기도, 17707, 대한민국"
306,송탄,95.0,6595.0,12694.0,21853.0,22242.0,14337.0,11947.0,11757.0,13490.0,13730.0,13124.0,15163.0,19723.0,23450.0,25419.0,19471.0,14895.0,12012.0,9903.0,7061.0,790.0,0.0,0.0,0.0,127.054301,37.075696,"1, 송탄1로, 송탄, 평택시, 경기도, 17760, 대한민국"
307,서정리,50.0,9153.0,22670.0,35322.0,39512.0,24582.0,19266.0,19825.0,23213.0,22217.0,22184.0,26319.0,36784.0,54037.0,43812.0,31841.0,25455.0,19384.0,14482.0,9405.0,1227.0,0.0,0.0,0.0,127.052819,37.056496,"5, 반성마을길, 송탄, 평택시, 경기도, 17783, 대한민국"
308,평택,134.0,10603.0,24538.0,47931.0,59914.0,50585.0,41279.0,41699.0,45740.0,45853.0,48503.0,53683.0,64471.0,77281.0,76769.0,49786.0,44546.0,32257.0,24119.0,14646.0,2705.0,0.0,0.0,0.0,127.085159,36.990726,"7, 원평로, 평택시, 경기도, 17917, 대한민국"
309,성환,15.0,3026.0,6870.0,19569.0,28493.0,34170.0,18105.0,13799.0,21765.0,21160.0,16441.0,23001.0,33413.0,33025.0,24954.0,12568.0,12444.0,8654.0,6580.0,5042.0,1135.0,0.0,0.0,0.0,127.126964,36.916076,"3, 성환21길, 성환읍, 서북구, 천안시, 충청남도, 31014, 대한민국"
310,직산,89.0,1100.0,2912.0,5297.0,5787.0,2993.0,2061.0,2348.0,2337.0,2263.0,2104.0,2541.0,2972.0,5505.0,5597.0,2865.0,2117.0,1955.0,1223.0,947.0,180.0,0.0,0.0,0.0,127.143904,36.870593,"3, 천안대로, 직산읍, 서북구, 천안시, 충청남도, 31050, 대한민국"
311,두정,1316.0,6906.0,13867.0,28255.0,38353.0,35814.0,27931.0,24040.0,28274.0,26044.0,22832.0,26162.0,31957.0,39016.0,42564.0,27383.0,22166.0,18019.0,14195.0,9772.0,2135.0,2.0,0.0,0.0,127.14896,36.833705,"두정, 289, 두정로, 두정동, 서북구, 천안시, 충청남도, 31104, 대한민국"
312,천안,2014.0,4669.0,9744.0,19029.0,27032.0,29131.0,24526.0,26528.0,27108.0,26773.0,29395.0,35661.0,38175.0,40803.0,39524.0,24239.0,18511.0,13355.0,8777.0,5897.0,1943.0,14.0,0.0,0.0,127.146826,36.810005,"4, 대흥로, 대흥동, 동남구, 천안시, 충청남도, 31144, 대한민국"
