,정류장명,24시~1시,1시~2시,2시~3시,3시~4시,4시~5시,5시~6시,6시~7시,7시~8시,8시~9시,9시~10시,10시~11시,11시~12시,12시~13시,13시~14시,14시~15시,15시~16시,16시~17시,17시~18시,18시~19시,19시~20시,20시~21시,21시~22시,22시~23시,23시~24시,X좌표,Y좌표,_ROAD_AD
1043,청량리역6번출구,3860.0,78.0,0.0,0.0,16302.0,48029.0,73390.0,113352.0,148915.0,104699.0,89215.0,93180.0,89745.0,94072.0,90451.0,94107.0,96625.0,106140.0,106836.0,66823.0,45329.0,39347.0,30887.0,10539.0,127.0434887323,37.5780739228,서울특별시 동대문구 답십리로 10
1044,전농시장앞,8985.0,78.0,0.0,0.0,0.0,1650.0,8864.0,21747.0,37242.0,24557.0,24644.0,27555.0,27820.0,34081.0,33578.0,39027.0,50100.0,46937.0,58608.0,45963.0,35871.0,34828.0,35989.0,16956.0,127.0471184271,37.5760847235,서울특별시 동대문구 답십리로 56
1045,동대문구답십리도서관앞,7868.0,156.0,0.0,0.0,0.0,1180.0,6710.0,15526.0,40309.0,26186.0,21475.0,21091.0,24777.0,28743.0,26735.0,33017.0,40993.0,43541.0,46551.0,40528.0,30953.0,32708.0,28621.0,13203.0,127.0511869858,37.5737870493,서울특별시 동대문구 답십리로 94
1046,답십리래미안위브아파트,4626.0,0.0,0.0,0.0,0.0,0.0,4095.0,8925.0,12531.0,13851.0,13233.0,11916.0,13032.0,18270.0,19650.0,19416.0,28824.0,27885.0,29964.0,22071.0,17073.0,16713.0,14526.0,8679.0,127.0547603218,37.5726978286,서울특별시 동대문구 답십리로 133
1047,답십리종합상가,5607.0,195.0,0.0,0.0,0.0,0.0,6675.0,13029.0,19074.0,12621.0,15024.0,16731.0,16458.0,22107.0,26589.0,22680.0,31422.0,29919.0,31212.0,27084.0,24951.0,20985.0,19287.0,9531.0,127.0567075826,37.5727320519,서울특별시 동대문구 답십리로 152
1048,답십리2동두산아파트,11495.0,0.0,0.0,0.0,0.0,7280.0,16850.0,46306.0,59515.0,38358.0,43570.0,42926.0,55700.0,57585.0,61946.0,68132.0,84151.0,87221.0,94497.0,81640.0,64353.0,55468.0,51991.0,30918.0,127.0583163121,37.5727267628,서울특별시 동대문구 답십리로 164
1049,답십리2동한양아파트앞,4654.0,78.0,0.0,0.0,5343.0,24261.0,22992.0,60103.0,68799.0,49971.0,44858.0,37546.0,43151.0,49512.0,49573.0,57729.0,66288.0,65676.0,66927.0,56869.0,42258.0,37331.0,30447.0,14788.0,127.0612373146,37.5729091064,서울특별시 동대문구 답십리로 187
1050,동답한신.대림아파트동대문체육관,5983.0,78.0,0.0,0.0,0.0,9011.0,8677.0,16500.0,32173.0,20649.0,18751.0,20779.0,24077.0,26182.0,28555.0,38379.0,44671.0,41677.0,57837.0,47584.0,30682.0,26922.0,20008.0,12591.0,127.063768,37.572663,서울특별시 동대문구 답십리로 209
1051,촬영소사거리.동답초등학교,8595.0,117.0,0.0,0.0,0.0,6530.0,8692.0,25705.0,39478.0,27988.0,22419.0,25298.0,27124.0,31816.0,34089.0,38689.0,51890.0,50233.0,56588.0,40477.0,28877.0,26213.0,24058.0,14686.0,127.065212,37.572642,서울특별시 동대문구 답십리로 224-1
1052,동대문구.성동구선거관리위원회,11196.0,117.0,0.0,0.0,13701.0,23530.0,43767.0,98118.0,147761.0,90412.0,78684.0,79035.0,88559.0,96618.0,95954.0,102278.0,115576.0,136988.0,150300.0,124360.0,71780.0,77846.0,68211.0,23607.0,127.0679721013,37.572717994,서울특별시 동대문구 답십리로 247
1053,장안동삼성쉐르빌아파트앞,13608.0,39.0,0.0,0.0,231.0,6534.0,27408.0,53454.0,88617.0,71322.0,61380.0,66909.0,76926.0,84708.0,95847.0,99528.0,127725.0,137877.0,151263.0,120306.0,75843.0,71109.0,60855.0,31473.0,127.0702110373,37.5723084893,서울특별시 동대문구 답십리로 268
1054,국민은행장안동지점,20514.0,273.0,0.0,0.0,32557.0,51855.0,131058.0,307594.0,379996.0,276530.0,227016.0,213356.0,232199.0,249689.0,249064.0,259897.0,320898.0,329927.0,368274.0,294251.0,191744.0,165070.0,145013.0,54140.0,127.0741187905,37.5720249601,서울특별시 동대문구 답십리로 302
1055,면목두산아파트4.5단지,6633.0,963.0,0.0,0.0,15552.0,14208.0,25077.0,78444.0,75252.0,37383.0,36549.0,33099.0,35682.0,32763.0,27522.0,30297.0,41559.0,42732.0,42948.0,41223.0,28644.0,25938.0,20403.0,10677.0,127.0809117395,37.578609277,서울특별시 중랑구 면목천로 33
1056,면목두산아파트2.3단지,3351.0,684.0,0.0,0.0,0.0,0.0,753.0,13878.0,10509.0,5574.0,5721.0,6339.0,6960.0,6963.0,7341.0,8442.0,11322.0,11289.0,12246.0,10506.0,8007.0,7950.0,9750.0,5274.0,127.0826783287,37.579814057,서울특별시 중랑구 면목로37길 57
1057,면목두산아파트2차,12302.0,360.0,0.0,0.0,14637.0,46323.0,87574.0,220066.0,265941.0,159960.0,118738.0,104962.0,114911.0,104266.0,103503.0,122044.0,146649.0,159449.0,188445.0,151904.0,96277.0,87854.0,75205.0,36582.0,127.0844378377,37.5809856858,서울특별시 중랑구 사가정로 358
1058,사가정역,28455.0,605.0,0.0,0.0,14973.0,69287.0,152747.0,412361.0,603941.0,331614.0,248184.0,232789.0,256353.0,262489.0,262551.0,302300.0,378225.0,426300.0,562698.0,470258.0,301911.0,262165.0,220440.0,109556.0,127.0870023398,37.5807358238,서울특별시 중랑구 사가정로 382
1059,면목우체국.녹색병원,25414.0,919.0,0.0,0.0,30816.0,42859.0,56431.0,127932.0,178643.0,135143.0,128462.0,130138.0,137623.0,145423.0,152323.0,159201.0,185571.0,194566.0,214427.0,191484.0,127127.0,119123.0,94678.0,48695.0,127.088455,37.582733,서울특별시 중랑구 면목로 345
1060,면동초등학교,19791.0,870.0,0.0,0.0,29819.0,37526.0,68589.0,128850.0,190469.0,121047.0,100769.0,87673.0,104823.0,113652.0,112157.0,119188.0,146976.0,161695.0,163272.0,164206.0,98536.0,90306.0,69471.0,37722.0,127.0883599559,37.5848547979,서울특별시 중랑구 면목로 365
1061,면목본동주민센터.면목정보도서관,15607.0,587.0,0.0,0.0,32191.0,40066.0,71624.0,137290.0,185129.0,116745.0,100042.0,90950.0,102994.0,103431.0,102579.0,111905.0,133136.0,142396.0,155578.0,136516.0,84817.0,78926.0,61679.0,33294.0,127.0880980871,37.5865148002,서울특별시 중랑구 면목로 385
1062,지하철7호선면목역,48593.0,2655.0,0.0,0.0,38041.0,83158.0,143549.0,313325.0,630958.0,425185.0,355710.0,301134.0,374057.0,392233.0,357250.0,410406.0,507611.0,564957.0,608852.0,578951.0,342017.0,276964.0,228617.0,135735.0,127.088323368,37.588387996,서울특별시 중랑구 겸재로 186
1063,면목초등학교,14619.0,694.0,0.0,0.0,23950.0,47723.0,45901.0,106538.0,158977.0,110521.0,89609.0,89414.0,92603.0,92841.0,101388.0,106396.0,127332.0,124315.0,142636.0,120552.0,67829.0,61220.0,43168.0,25970.0,127.0866780454,37.5913024354,서울특별시 중랑구 면목로 441
1064,지하철7호선상봉역,57442.0,4539.0,27.0,0.0,30993.0,113393.0,194993.0,518438.0,738402.0,401602.0,287317.0,267225.0,301546.0,315088.0,308899.0,340265.0,421375.0,499887.0,680017.0,603562.0,376342.0,335706.0,275052.0,139503.0,127.0859396558,37.5941972708,서울특별시 중랑구 면목로 475
1065,망우동고개,7284.0,1131.0,0.0,0.0,9646.0,16805.0,29157.0,82385.0,88556.0,57664.0,46470.0,42592.0,50525.0,50292.0,49217.0,54852.0,67747.0,72438.0,76698.0,58210.0,38311.0,38565.0,28807.0,14758.0,127.1081645722,37.6010146456,서울특별시 중랑구 양원역로 3
1066,망우동금호어울림아파트,5643.0,585.0,0.0,0.0,0.0,0.0,1746.0,15773.0,20070.0,6337.0,6399.0,8389.0,10966.0,10516.0,9432.0,15511.0,18765.0,17148.0,23328.0,20053.0,14119.0,14379.0,13566.0,8167.0,127.1080906424,37.6023627391,서울특별시 중랑구 양원역로 22
1067,서울특별시북부병원,3426.0,195.0,0.0,0.0,0.0,328.0,2924.0,44166.0,30797.0,8430.0,7858.0,7274.0,10111.0,11274.0,9763.0,20755.0,21236.0,14854.0,15978.0,9607.0,7736.0,8097.0,6660.0,3604.0,127.108843,37.605022,서울특별시 중랑구 양원역로8길 30
1068,양원역입구,3333.0,975.0,0.0,0.0,1526.0,3048.0,7671.0,87372.0,78276.0,29916.0,32183.0,27176.0,27374.0,24402.0,24742.0,58082.0,109473.0,42274.0,41986.0,27504.0,19107.0,17895.0,11939.0,6098.0,127.106301327,37.6056398133,서울특별시 중랑구 양원역로 61
1069,양원리,5839.0,1482.0,0.0,0.0,5713.0,4814.0,12753.0,51282.0,60325.0,37016.0,31727.0,31164.0,30347.0,33052.0,31617.0,35242.0,44755.0,38458.0,52883.0,39012.0,26602.0,24383.0,20581.0,10615.0,127.1065380594,37.6093825023,서울특별시 중랑구 양원역로 92
1070,동서울교회,338.0,195.0,0.0,0.0,0.0,40.0,2281.0,7352.0,8691.0,5616.0,3240.0,2733.0,4309.0,4326.0,3191.0,5503.0,9759.0,8487.0,9508.0,5993.0,3367.0,3891.0,2228.0,861.0,127.105257509,37.6115852113,서울특별시 중랑구 용마산로136가길 2
1071,신내역1번출구,476.0,78.0,0.0,0.0,0.0,0.0,2480.0,15177.0,13884.0,4324.0,3701.0,3765.0,3693.0,3409.0,3149.0,7321.0,19462.0,8051.0,7136.0,4100.0,2457.0,2914.0,1865.0,865.0,127.1020717836,37.6128279028,서울특별시 중랑구 용마산로136길 33
1072,지하철7호선사가정역,13624.0,88.0,0.0,0.0,35432.0,42358.0,49930.0,121115.0,178712.0,129190.0,108358.0,113317.0,124568.0,136266.0,136293.0,148408.0,170035.0,184429.0,209093.0,168029.0,109570.0,99036.0,61877.0,25282.0,127.0884337896,37.5812242521,서울특별시 중랑구 면목로 328
1073,장안사거리,0.0,0.0,0.0,0.0,10447.0,19493.0,36457.0,64249.0,85821.0,65940.0,57139.0,57887.0,61826.0,61150.0,61813.0,62332.0,64074.0,78387.0,87830.0,71094.0,48395.0,45115.0,41147.0,3843.0,127.0704942585,37.5725146704,서울특별시 동대문구 답십리로 271-1
1074,촬영소사거리.세양청마루아파트앞,0.0,0.0,0.0,0.0,11700.0,17735.0,27330.0,38933.0,64003.0,41316.0,29969.0,28664.0,33452.0,30638.0,29452.0,29170.0,34097.0,37587.0,46673.0,32936.0,23538.0,18473.0,16736.0,3581.0,127.065447622,37.5728708038,서울특별시 동대문구 답십리로 226
1075,신내차량사업소입구,0.0,0.0,0.0,0.0,528.0,1540.0,6737.0,37313.0,32825.0,7453.0,6082.0,4605.0,4225.0,5552.0,5178.0,6905.0,7111.0,11264.0,17205.0,12751.0,5241.0,6823.0,3107.0,442.0,127.10186655,37.6126730935,서울특별시 중랑구 용마산로 688
1076,한양아파트.청솔우성아파트후문,0.0,0.0,0.0,0.0,12285.0,20499.0,26356.0,49256.0,49842.0,43890.0,35412.0,28902.0,37272.0,37441.0,34086.0,33935.0,33434.0,36933.0,40674.0,31323.0,20716.0,18521.0,12832.0,2056.0,127.0587580146,37.5729536188,서울특별시 동대문구 답십리로 167-1
1077,답십리래미안미드카운티,0.0,0.0,0.0,0.0,8853.0,11804.0,23815.0,53504.0,60604.0,40802.0,36423.0,31516.0,29922.0,31849.0,28989.0,27445.0,29008.0,34256.0,28355.0,22901.0,18795.0,18899.0,14704.0,2346.0,127.055558,37.57298,서울특별시 동대문구 답십리로45길 4
1078,래미안크레시티.답십리도서관,0.0,0.0,0.0,0.0,10686.0,13491.0,23844.0,56643.0,62043.0,49202.0,39378.0,31484.0,34916.0,34679.0,32336.0,31661.0,33417.0,35566.0,54658.0,32116.0,22505.0,18478.0,17264.0,2772.0,127.0502439795,37.574561753,서울특별시 동대문구 답십리로 90
1079,롯데캐슬노블레스,0.0,0.0,0.0,0.0,9750.0,22952.0,31576.0,64673.0,66233.0,51234.0,36483.0,35810.0,32601.0,33725.0,30779.0,31320.0,27030.0,30694.0,33877.0,27537.0,18973.0,17504.0,15765.0,5607.0,127.0484716502,37.5755552627,서울특별시 동대문구 답십리로 66
1080,서울역공항철도4번출구.국립극단,0.0,0.0,0.0,0.0,39.0,4173.0,8346.0,22152.0,34554.0,27456.0,28821.0,27339.0,32370.0,29679.0,24258.0,29562.0,33228.0,39546.0,43173.0,33462.0,26949.0,25779.0,21138.0,5304.0,,,
1081,서계동,507.0,0.0,0.0,0.0,0.0,3286.0,12427.0,26024.0,34726.0,26295.0,21935.0,22745.0,24084.0,26346.0,24394.0,25969.0,31624.0,32675.0,38225.0,25730.0,22409.0,22320.0,15597.0,5925.0,126.969221961,37.5516704971,서울특별시 용산구 청파로 361-1
1082,청파동,234.0,0.0,0.0,0.0,0.0,11765.0,24661.0,62876.0,91672.0,60978.0,48563.0,37139.0,39105.0,41423.0,44685.0,37309.0,43740.0,48739.0,63189.0,44801.0,35757.0,33091.0,25584.0,10849.0,126.9701330652,37.5488115567,서울특별시 용산구 청파동1가 청파로 328
1083,숙대입구역.청파동주민센터,819.0,0.0,0.0,0.0,0.0,6116.0,20467.0,62531.0,109738.0,84408.0,77928.0,74532.0,81477.0,89869.0,84028.0,84915.0,103928.0,104024.0,134716.0,95996.0,75736.0,63525.0,51865.0,23336.0,126.9702634348,37.5454135586,서울특별시 용산구 청파동2가 청파로 287
1084,원효로풍전아파트,2137.0,176.0,0.0,0.0,0.0,5272.0,17116.0,50807.0,66103.0,40937.0,29318.0,24956.0,29578.0,30690.0,30167.0,37751.0,51832.0,54642.0,63320.0,34332.0,29220.0,25262.0,20547.0,10481.0,126.9545135613,37.5323687724,서울특별시 용산구 원효로3가 원효로 97
1085,원효2동산호아파트,1008.0,0.0,0.0,0.0,0.0,7170.0,20252.0,65913.0,86142.0,57165.0,37455.0,35952.0,38642.0,39684.0,44978.0,42522.0,50652.0,55989.0,73998.0,49957.0,33908.0,33661.0,27854.0,11838.0,126.9508277689,37.5331088986,서울특별시 용산구 원효로4가 원효로 61
1086,청암동강변삼성아파트,648.0,0.0,0.0,0.0,0.0,4500.0,19666.0,46597.0,61228.0,38226.0,26082.0,25827.0,29674.0,31192.0,33965.0,33403.0,44939.0,51263.0,68855.0,47056.0,32103.0,29645.0,25026.0,12205.0,126.9493177472,37.5339679073,서울특별시 용산구 원효로 51
1087,삼부아파트,845.0,0.0,0.0,0.0,635.0,14874.0,42592.0,73927.0,137806.0,85380.0,81577.0,97453.0,119158.0,142181.0,140983.0,161760.0,177032.0,173706.0,162422.0,119738.0,105264.0,37515.0,26732.0,11122.0,126.9301171862,37.5251264453,서울특별시 영등포구 여의나루로 104-2
1088,여의도지하차도입구,318.0,0.0,0.0,0.0,0.0,2404.0,6436.0,22812.0,33417.0,24948.0,13950.0,13670.0,14385.0,15520.0,19519.0,20875.0,24391.0,41799.0,54207.0,26660.0,24695.0,28090.0,16328.0,6866.0,126.923253,37.523355,서울특별시 영등포구 의사당대로 83-2
1089,경남아파트,2315.0,0.0,0.0,0.0,19545.0,24682.0,49256.0,126939.0,162482.0,70731.0,58207.0,53169.0,55024.0,54351.0,52757.0,57591.0,70387.0,70400.0,63978.0,52609.0,40832.0,38063.0,29462.0,14410.0,127.0413200765,37.4889759836,서울특별시 강남구 논현로 209
1090,망우금호어울림아파트,72.0,0.0,0.0,0.0,5103.0,11033.0,15087.0,49880.0,46958.0,30202.0,23395.0,20498.0,20348.0,20224.0,19764.0,18516.0,25440.0,26737.0,29036.0,19335.0,8737.0,7585.0,3185.0,1176.0,127.1080482945,37.6020564084,서울특별시 중랑구 양원역로 17
1091,북부운수차고지,2310.0,156.0,0.0,0.0,13140.0,18879.0,16164.0,27393.0,52137.0,25524.0,19230.0,17019.0,22002.0,18483.0,21420.0,20577.0,28200.0,32232.0,36957.0,32232.0,14535.0,11205.0,6927.0,2508.0,,,
1092,방약국앞,13031.0,403.0,0.0,0.0,29086.0,31461.0,39953.0,80715.0,122670.0,70485.0,62785.0,56357.0,67544.0,66429.0,68877.0,72963.0,78926.0,88481.0,88115.0,77349.0,47718.0,42429.0,36880.0,19423.0,127.08574,37.575997,서울특별시 중랑구 면목로 259
1093,면남초등학교,10111.0,316.0,0.0,0.0,19951.0,26946.0,34940.0,63364.0,110388.0,72956.0,71444.0,68058.0,74451.0,74369.0,74523.0,89941.0,91597.0,107073.0,106324.0,98446.0,66358.0,56571.0,38153.0,22384.0,127.085932,37.5783,서울특별시 중랑구 면목로 286
1094,이대부고,5436.0,22.0,0.0,0.0,0.0,35564.0,72094.0,201713.0,209377.0,283861.0,200459.0,147531.0,217339.0,196130.0,171185.0,246894.0,254482.0,212826.0,220771.0,131874.0,105205.0,118899.0,95941.0,51251.0,126.9464759832,37.5663177634,서울특별시 서대문구 성산로 565
1095,이대부중,3627.0,22.0,0.0,0.0,0.0,29009.0,33497.0,87230.0,180516.0,132241.0,93681.0,86170.0,90792.0,113928.0,89293.0,124565.0,103244.0,103407.0,98992.0,65220.0,46416.0,49007.0,40133.0,15648.0,126.9441630049,37.5636440514,서울특별시 서대문구 성산로 527
1096,세브란스병원앞,18645.0,892.0,0.0,0.0,21109.0,115966.0,144684.0,247958.0,389532.0,351001.0,320835.0,297515.0,315544.0,325228.0,354034.0,372980.0,469810.0,448579.0,371275.0,243107.0,208651.0,206029.0,215521.0,95700.0,126.9389236898,37.5601326008,서울특별시 서대문구 성산로 463-2
1097,사천교,37961.0,7698.0,2028.0,2037.0,26036.0,78145.0,205535.0,280519.0,394878.0,332760.0,267547.0,243618.0,258625.0,269003.0,277638.0,316530.0,412267.0,388089.0,457857.0,372542.0,272245.0,251295.0,254088.0,119929.0,126.9185424288,37.5683166376,서울특별시 서대문구 홍제천로 6
1098,서대문종합사회복지관,92.0,0.0,0.0,0.0,0.0,8120.0,39167.0,118739.0,92909.0,71718.0,53064.0,47772.0,47566.0,52944.0,44783.0,47452.0,60896.0,57038.0,63968.0,44363.0,27662.0,25733.0,25511.0,11439.0,126.9201437133,37.5709633371,서울특별시 서대문구 모래내로 174
1099,연가교,384.0,0.0,0.0,0.0,0.0,13312.0,42999.0,80144.0,80443.0,67177.0,46546.0,42467.0,44569.0,44221.0,43775.0,44883.0,54855.0,51770.0,59401.0,52201.0,39178.0,35869.0,32988.0,14580.0,126.921793,37.57252,서울특별시 서대문구 모래내로 193
1100,남가좌현대아파트,39.0,0.0,0.0,0.0,0.0,13884.0,29484.0,97344.0,68094.0,34827.0,25584.0,23829.0,29367.0,32487.0,30888.0,35958.0,41808.0,47502.0,57837.0,63999.0,41652.0,40209.0,39273.0,20514.0,126.9218592217,37.5749175727,서울특별시 서대문구 가재울로 38
1101,명지대사거리,6024.0,3680.0,1760.0,686.0,1596.0,17346.0,40159.0,104024.0,138920.0,101304.0,114718.0,97091.0,82201.0,94839.0,92459.0,96525.0,126862.0,126466.0,144318.0,124689.0,86140.0,83630.0,85846.0,50657.0,126.9206455392,37.5770712714,서울특별시 서대문구 거북골로 73
1102,명지대사거리.우리은행,273.0,0.0,0.0,0.0,908.0,15642.0,34479.0,50698.0,69018.0,68392.0,58117.0,54114.0,58311.0,56673.0,57964.0,57071.0,67610.0,64519.0,56246.0,43531.0,34774.0,29268.0,27989.0,10484.0,,,
1103,명지대사거리제일은행앞,0.0,0.0,0.0,0.0,746.0,14793.0,31714.0,45422.0,61335.0,56277.0,50371.0,45855.0,48178.0,53321.0,47035.0,51055.0,60501.0,55650.0,49971.0,36928.0,29750.0,29677.0,24312.0,9284.0,126.9221478324,37.5774643652,서울특별시 서대문구 증가로 141
1104,백련시장,19683.0,0.0,0.0,0.0,8258.0,33671.0,64756.0,125690.0,161592.0,130332.0,106913.0,96037.0,100720.0,98630.0,103895.0,117105.0,119903.0,128910.0,141840.0,132235.0,89116.0,87756.0,78072.0,55863.0,126.9248403722,37.5769631824,서울특별시 서대문구 증가로 114
1105,홍남교백련시장입구,416.0,0.0,0.0,0.0,0.0,3627.0,10725.0,20449.0,34541.0,24453.0,14599.0,14612.0,14898.0,14469.0,15600.0,12246.0,14248.0,13858.0,12506.0,10868.0,8957.0,6825.0,4550.0,2704.0,126.9251839684,37.5752855695,서울특별시 서대문구 모래내로 239
1106,이대후문,17359.0,470.0,0.0,0.0,10191.0,64142.0,133945.0,326523.0,508336.0,413099.0,329770.0,274549.0,356213.0,384035.0,332559.0,469747.0,453605.0,572515.0,466409.0,240856.0,201450.0,231125.0,160499.0,73242.0,126.943648393,37.5630635031,서울특별시 서대문구 성산로 521
1107,돈암초교입구,3752.0,0.0,0.0,0.0,805.0,2069.0,8392.0,21159.0,34997.0,21024.0,24562.0,21055.0,24902.0,29926.0,30512.0,39140.0,43899.0,41622.0,51932.0,38820.0,29929.0,34832.0,28080.0,15734.0,127.0122536117,37.5910822203,서울특별시 성북구 동소문동3가 동소문로 60
1108,한샘교회,9789.0,273.0,0.0,0.0,0.0,0.0,5460.0,17823.0,29445.0,19032.0,20904.0,23673.0,24141.0,27729.0,30069.0,33852.0,40443.0,41496.0,54717.0,43251.0,30654.0,24297.0,20007.0,15639.0,127.082395232,37.5953234549,서울특별시 중랑구 망우로 268
1109,면목시장,6957.0,521.0,0.0,0.0,20515.0,8212.0,7881.0,24697.0,50065.0,38062.0,35962.0,35552.0,42065.0,39697.0,42619.0,49542.0,54981.0,61640.0,59992.0,48586.0,33773.0,32564.0,20628.0,10326.0,127.0876506935,37.5796470274,서울특별시 중랑구 면목로 309
1110,중곡초등학교,10011.0,247.0,0.0,0.0,5681.0,13428.0,28863.0,81287.0,133826.0,60226.0,39954.0,38601.0,43773.0,48358.0,43096.0,52092.0,61796.0,76384.0,89092.0,87458.0,50997.0,42426.0,37391.0,17713.0,127.0841787922,37.5731508875,서울특별시 중랑구 면목로 223
1111,서울버스종점,1020.0,446.0,0.0,39.0,269.0,1189.0,2371.0,10063.0,10052.0,4412.0,5126.0,4461.0,3881.0,2936.0,4542.0,5776.0,8186.0,5216.0,7337.0,5515.0,3965.0,3045.0,2110.0,1028.0,127.1375058245,37.4803453929,서울특별시 송파구 충민로6길 61-30
1112,문정동푸르지오아파트,0.0,0.0,0.0,0.0,12404.0,18100.0,21768.0,52284.0,68252.0,48309.0,33991.0,28320.0,28174.0,30099.0,28365.0,36845.0,44086.0,45792.0,41669.0,23950.0,20422.0,16291.0,12876.0,3296.0,127.127177779,37.4871576085,서울특별시 송파구 송이로32길 32
1113,문정동래미안아파트,0.0,0.0,0.0,0.0,7265.0,11247.0,40347.0,122925.0,109358.0,77430.0,62007.0,50473.0,48560.0,45527.0,39130.0,45199.0,49216.0,48229.0,49868.0,31255.0,19981.0,18221.0,12278.0,3744.0,127.1293795939,37.4918094184,서울특별시 송파구 동남로 165
1114,가락동미륭아파트,0.0,0.0,0.0,0.0,22295.0,19810.0,39197.0,105018.0,118208.0,83542.0,64332.0,53169.0,50854.0,42487.0,42954.0,39215.0,43026.0,48697.0,48259.0,27197.0,23532.0,18237.0,13480.0,4276.0,127.1282354597,37.4926622084,서울특별시 송파구 동남로 161
1115,가윤예식장,0.0,0.0,0.0,0.0,6852.0,15423.0,24832.0,59922.0,89945.0,55163.0,39014.0,37997.0,38611.0,36838.0,33396.0,32825.0,44708.0,53367.0,47187.0,23440.0,20085.0,21062.0,14954.0,3133.0,127.1253325788,37.4927509283,서울특별시 송파구 송이로 161
1116,경찰병원.서울동부고용노동지청,14324.0,1759.0,0.0,0.0,13026.0,28708.0,56097.0,109612.0,188694.0,129634.0,101071.0,98427.0,94653.0,107720.0,105254.0,121759.0,111441.0,139311.0,182032.0,100556.0,84169.0,83022.0,63917.0,28163.0,127.1221914316,37.4944500949,서울특별시 송파구 중대로 128
1117,제일오피스텔,0.0,0.0,0.0,0.0,6814.0,17131.0,32741.0,83241.0,109703.0,69209.0,57025.0,53135.0,47667.0,47353.0,46229.0,50973.0,64465.0,70233.0,78172.0,37541.0,34974.0,30076.0,24615.0,8202.0,127.1198178833,37.4932063003,서울특별시 송파구 중대로 101
